Order_Date,Customer_Name,Customer_Type,City,State,Product_Name,Category,Quantity,Unit_Price,Total_Amount,source_month
19-09-2023,Sharma Kirana Store,Kirana,Pune,Maharashtra,NexaGold Sunflower Oil 1L,Edible Oil,6,120.00,720.00,Sep_2023
04-09-2023,Modi Kirana,Kirana,Vadodara,Gujarat,NexaGold Turmeric Powder 200g,Spices,44,40.00,"1,760.00",Sep_2023
26-09-2023,D-Mart Ahmedabad SG Highway,Supermarket,Nashik,Maharashtra,NexaGold Moong Dal 1kg,Dal,43,130.00,"5,590.00",Sep_2023
21-09-2023,Bhat Store,Kirana,Ahmedabad,Gujarat,NexaGold Sunflower Oil 1L,Edible Oil,44,120.00,"5,280.00",Sep_2023
10-09-2023,D-Mart Hinjewadi,Supermarket,Surat,Gujarat,NexaFresh Mixed Fruit 1L,Beverages,32,192.00,"6,144.00",Sep_2023
01-09-2023,Gaikwad Store,Kirana,Aurangabad,Maharashtra,NexaGold Garam Masala 100g,Spices,25,35.00,875.00,Sep_2023
10-09-2023,Thakur Traders,Kirana,Nashik,Maharashtra,NexaCare Soap 100g,Personal Care,9,50.00,450.00,Sep_2023
20-09-2023,Gaikwad Store,Kirana,Pune,Maharashtra,NexaCare Soap 100g,Personal Care,36,50.00,"1,800.00",Sep_2023
27-09-2023,Jadhav Store,Kirana,Kolhapur,Maharashtra,NexaGold Groundnut Oil 1L,Edible Oil,36,180.00,"6,480.00",Sep_2023
23-09-2023,More Supermarket Viman Nagar,Supermarket,Nagpur,Maharashtra,NexaCare Soap 100g,Personal Care,21,50.00,"1,050.00",Sep_2023
22-09-2023,Patel Kirana,Kirana,Aurangabad,Maharashtra,NexaClean Floor Cleaner 1L,Household,7,90.00,630.00,Sep_2023
21-09-2023,Chavan Traders,Kirana,Ahmedabad,Gujarat,NexaCrunch Namkeen 150g,Snacks,20,35.00,700.00,Sep_2023
18-09-2023,D-Mart Aundh,Supermarket,Kolhapur,Maharashtra,NexaClean Floor Cleaner 1L,Household,34,90.00,"3,060.00",Sep_2023
23-09-2023,Bhat Store,Kirana,Vadodara,Gujarat,NexaGold Sunflower Oil 1L,Edible Oil,42,120.00,"5,040.00",Sep_2023
10-09-2023,D-Mart Ahmedabad SG Highway,Supermarket,Nashik,Maharashtra,NexaCrunch Chips 100g,Snacks,34,20.00,680.00,Sep_2023
24-09-2023,Modi Kirana,Kirana,Solapur,Maharashtra,NexaGold Red Chilli Powder 200g,Spices,7,60.00,420.00,Sep_2023
22-09-2023,Patel Kirana,Kirana,Nashik,Maharashtra,NexaGold Sunflower Oil 1L,Edible Oil,8,120.00,960.00,Sep_2023
24-09-2023,Thakur Traders,Kirana,Aurangabad,Maharashtra,NexaCrunch Mixture 200g,Snacks,39,80.00,"3,120.00",Sep_2023
08-09-2023,Nair Kirana,Kirana,Nagpur,Maharashtra,NexaGold Sunflower Oil 5L,Edible Oil,35,280.00,"9,800.00",Sep_2023
10-09-2023,Chavan Traders,Kirana,Rajkot,Gujarat,NexaGold Garam Masala 100g,Spices,9,35.00,315.00,Sep_2023
01-09-2023,Bhat Store,Kirana,Surat,Gujarat,NexaCrunch Chips 100g,Snacks,26,20.00,520.00,Sep_2023
20-09-2023,Chavan Traders,Kirana,Vadodara,Gujarat,NexaGold Red Chilli Powder 200g,Spices,25,60.00,"1,500.00",Sep_2023
11-09-2023,Mehta Kirana,Kirana,Solapur,Maharashtra,NexaFresh Mixed Fruit 1L,Beverages,41,192.00,"7,872.00",Sep_2023
06-09-2023,Khare Kirana,Kirana,Kolhapur,Maharashtra,NexaGold Moong Dal 1kg,Dal,28,130.00,"3,640.00",Sep_2023
23-09-2023,Big Bazaar Vadodara,Supermarket,Rajkot,Gujarat,NexaCare Shampoo 200ml,Personal Care,11,40.00,440.00,Sep_2023
08-09-2023,Jadhav Store,Kirana,Nagpur,Maharashtra,NexaGold Toor Dal 1kg,Dal,46,130.00,"5,980.00",Sep_2023
07-09-2023,Reliance Fresh Wakad,Supermarket,Surat,Gujarat,NexaCare Soap 100g,Personal Care,40,50.00,"2,000.00",Sep_2023
17-09-2023,Apte Traders,Kirana,Aurangabad,Maharashtra,NexaGold Moong Dal 1kg,Dal,17,130.00,"2,210.00",Sep_2023
12-09-2023,Chavan Traders,Kirana,Rajkot,Gujarat,NexaGold Chana Dal 1kg,Dal,6,150.00,900.00,Sep_2023
10-09-2023,Rajput Provisions,Kirana,Vadodara,Gujarat,NexaGold Garam Masala 100g,Spices,4,35.00,140.00,Sep_2023
14-09-2023,Deshpande Store,Kirana,Nashik,Maharashtra,NexaFresh Mango Juice 1L,Beverages,50,110.00,"5,500.00",Sep_2023
02-09-2023,Sharma Kirana Store,Kirana,Nagpur,Maharashtra,NexaFresh Mango Juice 1L,Beverages,42,110.00,"4,620.00",Sep_2023
02-09-2023,Shinde Traders,Kirana,Ahmedabad,Gujarat,NexaGold Moong Dal 1kg,Dal,25,130.00,"3,250.00",Sep_2023
03-09-2023,Patil General Store,Kirana,Kolhapur,Maharashtra,NexaGold Multigrain Atta 5kg,Atta,37,350.00,"12,950.00",Sep_2023
19-09-2023,More Supermarket Viman Nagar,Supermarket,Rajkot,Gujarat,NexaGold Wheat Atta 10kg,Atta,23,620.00,"14,260.00",Sep_2023
02-09-2023,Bhat Store,Kirana,Solapur,Maharashtra,NexaGold Turmeric Powder 200g,Spices,47,40.00,"1,880.00",Sep_2023
24-09-2023,Gokhale Provisions,Kirana,Surat,Gujarat,NexaFresh Mango Juice 1L,Beverages,26,110.00,"2,860.00",Sep_2023
27-09-2023,Sharma Kirana Store,Kirana,Aurangabad,Maharashtra,NexaGold Turmeric Powder 200g,Spices,42,40.00,"1,680.00",Sep_2023
27-09-2023,Bhat Store,Kirana,Surat,Gujarat,NexaGold Red Chilli Powder 200g,Spices,30,60.00,"1,800.00",Sep_2023
13-09-2023,Shah General Store,Kirana,Vadodara,Gujarat,NexaGold Wheat Atta 10kg,Atta,11,620.00,"6,820.00",Sep_2023
21-09-2023,Patil General Store,Kirana,Rajkot,Gujarat,NexaCrunch Mixture 200g,Snacks,48,80.00,"3,840.00",Sep_2023
09-09-2023,Deshmukh Provisions,Kirana,Nashik,Maharashtra,NexaGold Multigrain Atta 5kg,Atta,14,350.00,"4,900.00",Sep_2023
05-09-2023,Sharma Kirana Store,Kirana,Aurangabad,Maharashtra,NexaClean Floor Cleaner 1L,Household,27,90.00,"2,430.00",Sep_2023
22-09-2023,Reliance Fresh Rajkot,Supermarket,Kolhapur,Maharashtra,NexaCrunch Namkeen 150g,Snacks,42,35.00,"1,470.00",Sep_2023
02-09-2023,Pandey Store,Kirana,Aurangabad,Maharashtra,NexaGold Red Chilli Powder 200g,Spices,44,60.00,"2,640.00",Sep_2023
03-09-2023,Nair Kirana,Kirana,Kolhapur,Maharashtra,NexaGold Sunflower Oil 1L,Edible Oil,44,120.00,"5,280.00",Sep_2023
12-09-2023,Star Bazaar Pune,Supermarket,Pune,Maharashtra,NexaCrunch Namkeen 150g,Snacks,45,35.00,"1,575.00",Sep_2023
18-09-2023,Mehta Kirana,Kirana,Surat,Gujarat,NexaCare Soap 100g,Personal Care,23,50.00,"1,150.00",Sep_2023
03-09-2023,Patel Kirana,Kirana,Rajkot,Gujarat,NexaGold Red Chilli Powder 200g,Spices,4,60.00,240.00,Sep_2023
06-09-2023,Gupta Store,Kirana,Aurangabad,Maharashtra,NexaGold Red Chilli Powder 200g,Spices,48,60.00,"2,880.00",Sep_2023
22-09-2023,Gaikwad Store,Kirana,Nashik,Maharashtra,NexaGold Wheat Atta 10kg,Atta,47,620.00,"29,140.00",Sep_2023
10-09-2023,Nair Kirana,Kirana,Aurangabad,Maharashtra,NexaClean Floor Cleaner 1L,Household,30,90.00,"2,700.00",Sep_2023
12-09-2023,Kulkarni Store,Kirana,Nagpur,Maharashtra,NexaGold Sunflower Oil 5L,Edible Oil,38,280.00,"10,640.00",Sep_2023
24-09-2023,Bhat Store,Kirana,Ahmedabad,Gujarat,NexaFresh Mixed Fruit 1L,Beverages,32,192.00,"6,144.00",Sep_2023
05-09-2023,Apte Traders,Kirana,Kolhapur,Maharashtra,NexaGold Wheat Atta 10kg,Atta,31,620.00,"19,220.00",Sep_2023
26-09-2023,Bhat Store,Kirana,Ahmedabad,Gujarat,NexaClean Floor Cleaner 1L,Household,40,90.00,"3,600.00",Sep_2023
26-09-2023,Sharma Kirana Store,Kirana,Nashik,Maharashtra,NexaGold Turmeric Powder 200g,Spices,27,40.00,"1,080.00",Sep_2023
06-09-2023,Jadhav Store,Kirana,Pune,Maharashtra,NexaGold Wheat Atta 5kg,Atta,36,400.00,"14,400.00",Sep_2023
04-09-2023,More Supermarket Viman Nagar,Supermarket,Rajkot,Gujarat,NexaCare Shampoo 200ml,Personal Care,41,40.00,"1,640.00",Sep_2023
16-09-2023,Gupta Store,Kirana,Aurangabad,Maharashtra,NexaFresh Mixed Fruit 1L,Beverages,23,192.00,"4,416.00",Sep_2023
12-09-2023,Deshmukh Provisions,Kirana,Kolhapur,Maharashtra,NexaGold Chana Dal 1kg,Dal,1,150.00,150.00,Sep_2023
17-09-2023,Desai Provisions,Kirana,Rajkot,Gujarat,NexaCare Shampoo 200ml,Personal Care,50,40.00,"2,000.00",Sep_2023
04-09-2023,Desai Provisions,Kirana,Kolhapur,Maharashtra,NexaGold Sunflower Oil 5L,Edible Oil,25,280.00,"7,000.00",Sep_2023
28-09-2023,Reliance Fresh Baner,Supermarket,Kolhapur,Maharashtra,NexaGold Sunflower Oil 5L,Edible Oil,18,280.00,"5,040.00",Sep_2023
24-09-2023,Chavan Traders,Kirana,Surat,Gujarat,NexaGold Wheat Atta 5kg,Atta,42,400.00,"16,800.00",Sep_2023
15-09-2023,Shinde Traders,Kirana,Solapur,Maharashtra,NexaCare Shampoo 200ml,Personal Care,16,40.00,640.00,Sep_2023
24-09-2023,Big Bazaar Vadodara,Supermarket,Rajkot,Gujarat,NexaGold Red Chilli Powder 200g,Spices,14,60.00,840.00,Sep_2023
10-09-2023,D-Mart Kothrud,Supermarket,Surat,Gujarat,NexaGold Moong Dal 1kg,Dal,5,130.00,650.00,Sep_2023
18-09-2023,Reliance Fresh Baner,Supermarket,Surat,Gujarat,NexaGold Toor Dal 1kg,Dal,17,130.00,"2,210.00",Sep_2023
15-09-2023,D-Mart Aundh,Supermarket,Vadodara,Gujarat,NexaCrunch Chips 100g,Snacks,24,20.00,480.00,Sep_2023
05-09-2023,Sawant Traders,Kirana,Solapur,Maharashtra,NexaClean Dishwash 500ml,Household,2,85.00,170.00,Sep_2023
28-09-2023,Patel Kirana,Kirana,Aurangabad,Maharashtra,NexaGold Sunflower Oil 1L,Edible Oil,17,120.00,"2,040.00",Sep_2023
16-09-2023,Kulkarni Store,Kirana,Ahmedabad,Gujarat,NexaGold Moong Dal 1kg,Dal,1,130.00,130.00,Sep_2023
24-09-2023,D-Mart Ahmedabad SG Highway,Supermarket,Vadodara,Gujarat,NexaGold Groundnut Oil 1L,Edible Oil,40,180.00,"7,200.00",Sep_2023
06-09-2023,Nair Kirana,Kirana,Rajkot,Gujarat,NexaCrunch Chips 100g,Snacks,32,20.00,640.00,Sep_2023
26-09-2023,Deshpande Store,Kirana,Rajkot,Gujarat,NexaClean Dishwash 500ml,Household,13,85.00,"1,105.00",Sep_2023
26-09-2023,Gaikwad Store,Kirana,Kolhapur,Maharashtra,NexaFresh Mixed Fruit 1L,Beverages,7,192.00,"1,344.00",Sep_2023
06-09-2023,Mishra Provisions,Kirana,Solapur,Maharashtra,NexaFresh Mixed Fruit 1L,Beverages,37,192.00,"7,104.00",Sep_2023
20-09-2023,More Supermarket Viman Nagar,Supermarket,Rajkot,Gujarat,NexaGold Moong Dal 1kg,Dal,23,130.00,"2,990.00",Sep_2023
16-09-2023,Jadhav Store,Kirana,Vadodara,Gujarat,NexaGold Chana Dal 1kg,Dal,35,150.00,"5,250.00",Sep_2023
21-09-2023,Shah General Store,Kirana,Solapur,Maharashtra,NexaGold Garam Masala 100g,Spices,14,35.00,490.00,Sep_2023
16-09-2023,Reliance Fresh Wakad,Supermarket,Nagpur,Maharashtra,NexaCare Shampoo 200ml,Personal Care,42,40.00,"1,680.00",Sep_2023
15-09-2023,Chavan Traders,Kirana,Nashik,Maharashtra,NexaCrunch Mixture 200g,Snacks,48,80.00,"3,840.00",Sep_2023
06-09-2023,D-Mart Aundh,Supermarket,Pune,Maharashtra,NexaGold Garam Masala 100g,Spices,2,35.00,70.00,Sep_2023
27-09-2023,Thakur Traders,Kirana,Ahmedabad,Gujarat,NexaFresh Mixed Fruit 1L,Beverages,50,192.00,"9,600.00",Sep_2023
08-09-2023,Modi Kirana,Kirana,Pune,Maharashtra,NexaGold Wheat Atta 10kg,Atta,9,620.00,"5,580.00",Sep_2023
27-09-2023,D-Mart Ahmedabad SG Highway,Supermarket,Rajkot,Gujarat,NexaCrunch Mixture 200g,Snacks,30,80.00,"2,400.00",Sep_2023
06-09-2023,Khare Kirana,Kirana,Kolhapur,Maharashtra,NexaFresh Mango Juice 1L,Beverages,25,110.00,"2,750.00",Sep_2023
12-09-2023,Shah General Store,Kirana,Rajkot,Gujarat,NexaFresh Mixed Fruit 1L,Beverages,6,192.00,"1,152.00",Sep_2023
21-09-2023,Shinde Traders,Kirana,Nagpur,Maharashtra,NexaClean Dishwash 500ml,Household,42,85.00,"3,570.00",Sep_2023
22-09-2023,Parmar General Store,Kirana,Rajkot,Gujarat,NexaGold Toor Dal 1kg,Dal,43,130.00,"5,590.00",Sep_2023
08-09-2023,Deshmukh Provisions,Kirana,Vadodara,Gujarat,NexaFresh Mango Juice 1L,Beverages,23,110.00,"2,530.00",Sep_2023
04-09-2023,Big Bazaar Vadodara,Supermarket,Solapur,Maharashtra,NexaFresh Mixed Fruit 1L,Beverages,4,192.00,768.00,Sep_2023
03-09-2023,Joshi Traders,Kirana,Nashik,Maharashtra,NexaGold Garam Masala 100g,Spices,2,35.00,70.00,Sep_2023
09-09-2023,Nair Kirana,Kirana,Aurangabad,Maharashtra,NexaCrunch Chips 100g,Snacks,23,20.00,460.00,Sep_2023
26-09-2023,Bhat Store,Kirana,Ahmedabad,Gujarat,NexaGold Garam Masala 100g,Spices,5,35.00,175.00,Sep_2023
23-09-2023,Deshmukh Provisions,Kirana,Ahmedabad,Gujarat,NexaCrunch Chips 100g,Snacks,47,20.00,940.00,Sep_2023
12-09-2023,Parmar General Store,Kirana,Solapur,Maharashtra,NexaClean Floor Cleaner 1L,Household,45,90.00,"4,050.00",Sep_2023
19-09-2023,Jadhav Store,Kirana,Ahmedabad,Gujarat,NexaClean Floor Cleaner 1L,Household,13,90.00,"1,170.00",Sep_2023
08-09-2023,Khare Kirana,Kirana,Pune,Maharashtra,NexaClean Dishwash 500ml,Household,47,85.00,"3,995.00",Sep_2023
04-09-2023,Chavan Traders,Kirana,Kolhapur,Maharashtra,NexaClean Dishwash 500ml,Household,49,85.00,"4,165.00",Sep_2023
27-09-2023,Deshpande Store,Kirana,Pune,Maharashtra,NexaFresh Mango Juice 1L,Beverages,7,110.00,770.00,Sep_2023
28-09-2023,D-Mart Aundh,Supermarket,Vadodara,Gujarat,NexaGold Sunflower Oil 5L,Edible Oil,21,280.00,"5,880.00",Sep_2023
21-09-2023,Nair Kirana,Kirana,Surat,Gujarat,NexaGold Chana Dal 1kg,Dal,46,150.00,"6,900.00",Sep_2023
12-09-2023,Reliance Fresh Rajkot,Supermarket,Rajkot,Gujarat,NexaGold Moong Dal 1kg,Dal,42,130.00,"5,460.00",Sep_2023
13-09-2023,Patil General Store,Kirana,Nashik,Maharashtra,NexaFresh Mango Juice 1L,Beverages,28,110.00,"3,080.00",Sep_2023
02-09-2023,Jadhav Store,Kirana,Ahmedabad,Gujarat,NexaGold Sunflower Oil 5L,Edible Oil,4,280.00,"1,120.00",Sep_2023
22-09-2023,Deshpande Store,Kirana,Nashik,Maharashtra,NexaGold Toor Dal 1kg,Dal,37,130.00,"4,810.00",Sep_2023
10-09-2023,Shah General Store,Kirana,Rajkot,Gujarat,NexaCrunch Chips 100g,Snacks,7,20.00,140.00,Sep_2023
18-09-2023,Thakur Traders,Kirana,Pune,Maharashtra,NexaCrunch Chips 100g,Snacks,25,20.00,500.00,Sep_2023
28-09-2023,Deshmukh Provisions,Kirana,Rajkot,Gujarat,NexaGold Groundnut Oil 1L,Edible Oil,10,180.00,"1,800.00",Sep_2023
23-09-2023,Nair Kirana,Kirana,Surat,Gujarat,NexaGold Wheat Atta 5kg,Atta,35,400.00,"14,000.00",Sep_2023
25-09-2023,Bhat Store,Kirana,Rajkot,Gujarat,NexaCrunch Chips 100g,Snacks,33,20.00,660.00,Sep_2023
22-09-2023,Gupta Store,Kirana,Solapur,Maharashtra,NexaCrunch Chips 100g,Snacks,48,20.00,960.00,Sep_2023
23-09-2023,Bhat Store,Kirana,Vadodara,Gujarat,NexaGold Chana Dal 1kg,Dal,33,150.00,"4,950.00",Sep_2023
09-09-2023,Jadhav Store,Kirana,Pune,Maharashtra,NexaGold Wheat Atta 5kg,Atta,5,400.00,"2,000.00",Sep_2023
07-09-2023,Sharma Kirana Store,Kirana,Rajkot,Gujarat,NexaGold Red Chilli Powder 200g,Spices,8,60.00,480.00,Sep_2023
27-09-2023,Sawant Traders,Kirana,Vadodara,Gujarat,NexaCrunch Mixture 200g,Snacks,43,80.00,"3,440.00",Sep_2023
18-09-2023,Gupta Store,Kirana,Vadodara,Gujarat,NexaCrunch Mixture 200g,Snacks,5,80.00,400.00,Sep_2023
20-09-2023,Pawar General Store,Kirana,Aurangabad,Maharashtra,NexaCare Soap 100g,Personal Care,26,50.00,"1,300.00",Sep_2023
09-09-2023,Chavan Traders,Kirana,Nagpur,Maharashtra,NexaClean Floor Cleaner 1L,Household,21,90.00,"1,890.00",Sep_2023
16-09-2023,Yadav General Store,Kirana,Nashik,Maharashtra,NexaGold Sunflower Oil 1L,Edible Oil,27,120.00,"3,240.00",Sep_2023
04-09-2023,Deshpande Store,Kirana,Nashik,Maharashtra,NexaGold Sunflower Oil 5L,Edible Oil,40,280.00,"11,200.00",Sep_2023
25-09-2023,Shinde Traders,Kirana,Ahmedabad,Gujarat,NexaGold Turmeric Powder 200g,Spices,39,40.00,"1,560.00",Sep_2023
09-09-2023,Thakur Traders,Kirana,Nashik,Maharashtra,NexaCare Soap 100g,Personal Care,49,50.00,"2,450.00",Sep_2023
03-09-2023,Deshmukh Provisions,Kirana,Surat,Gujarat,NexaFresh Mango Juice 1L,Beverages,46,110.00,"5,060.00",Sep_2023
14-09-2023,Sharma Kirana Store,Kirana,Surat,Gujarat,NexaCrunch Namkeen 150g,Snacks,40,35.00,"1,400.00",Sep_2023
27-09-2023,Gupta Store,Kirana,Ahmedabad,Gujarat,NexaClean Floor Cleaner 1L,Household,5,90.00,450.00,Sep_2023
13-09-2023,Modi Kirana,Kirana,Nashik,Maharashtra,NexaGold Turmeric Powder 200g,Spices,28,40.00,"1,120.00",Sep_2023
09-09-2023,Pandey Store,Kirana,Vadodara,Gujarat,NexaGold Toor Dal 1kg,Dal,10,130.00,"1,300.00",Sep_2023
01-09-2023,Nair Kirana,Kirana,Ahmedabad,Gujarat,NexaGold Wheat Atta 5kg,Atta,4,400.00,"1,600.00",Sep_2023
10-09-2023,Mehta Kirana,Kirana,Rajkot,Gujarat,NexaFresh Mango Juice 1L,Beverages,45,110.00,"4,950.00",Sep_2023
26-09-2023,D-Mart Kothrud,Supermarket,Nagpur,Maharashtra,NexaGold Wheat Atta 10kg,Atta,24,620.00,"14,880.00",Sep_2023
25-09-2023,Rajput Provisions,Kirana,Vadodara,Gujarat,NexaGold Multigrain Atta 5kg,Atta,39,350.00,"13,650.00",Sep_2023
21-09-2023,Bhat Store,Kirana,Rajkot,Gujarat,NexaGold Turmeric Powder 200g,Spices,30,40.00,"1,200.00",Sep_2023
07-09-2023,Deshpande Store,Kirana,Kolhapur,Maharashtra,NexaClean Dishwash 500ml,Household,23,85.00,"1,955.00",Sep_2023
15-09-2023,Thakur Traders,Kirana,Nagpur,Maharashtra,NexaGold Sunflower Oil 5L,Edible Oil,9,280.00,"2,520.00",Sep_2023
06-09-2023,Yadav General Store,Kirana,Pune,Maharashtra,NexaFresh Mango Juice 1L,Beverages,20,110.00,"2,200.00",Sep_2023
07-09-2023,Star Bazaar Pune,Supermarket,Aurangabad,Maharashtra,NexaFresh Mixed Fruit 1L,Beverages,48,192.00,"9,216.00",Sep_2023
01-09-2023,Deshmukh Provisions,Kirana,Surat,Gujarat,NexaGold Groundnut Oil 1L,Edible Oil,16,180.00,"2,880.00",Sep_2023
09-09-2023,Mehta Kirana,Kirana,Solapur,Maharashtra,NexaGold Toor Dal 1kg,Dal,31,130.00,"4,030.00",Sep_2023
12-09-2023,D-Mart Ahmedabad SG Highway,Supermarket,Nashik,Maharashtra,NexaGold Garam Masala 100g,Spices,49,35.00,"1,715.00",Sep_2023
20-09-2023,Sharma Kirana Store,Kirana,Nagpur,Maharashtra,NexaGold Chana Dal 1kg,Dal,33,150.00,"4,950.00",Sep_2023
05-09-2023,Apte Traders,Kirana,Nashik,Maharashtra,NexaGold Sunflower Oil 5L,Edible Oil,11,280.00,"3,080.00",Sep_2023
19-09-2023,D-Mart Hinjewadi,Supermarket,Kolhapur,Maharashtra,NexaGold Moong Dal 1kg,Dal,7,130.00,910.00,Sep_2023
01-09-2023,Mehta Kirana,Kirana,Rajkot,Gujarat,NexaFresh Mango Juice 1L,Beverages,28,110.00,"3,080.00",Sep_2023
28-09-2023,Sharma Kirana Store,Kirana,Nagpur,Maharashtra,NexaGold Sunflower Oil 1L,Edible Oil,27,120.00,"3,240.00",Sep_2023
10-09-2023,Reliance Fresh Baner,Supermarket,Surat,Gujarat,NexaGold Red Chilli Powder 200g,Spices,34,60.00,"2,040.00",Sep_2023
12-09-2023,More Supermarket Viman Nagar,Supermarket,Surat,Gujarat,NexaFresh Mango Juice 1L,Beverages,12,110.00,"1,320.00",Sep_2023
25-09-2023,Big Bazaar Vadodara,Supermarket,Rajkot,Gujarat,NexaGold Chana Dal 1kg,Dal,2,150.00,300.00,Sep_2023
01-09-2023,Jadhav Store,Kirana,Solapur,Maharashtra,NexaClean Floor Cleaner 1L,Household,47,90.00,"4,230.00",Sep_2023
05-09-2023,Deshpande Store,Kirana,Solapur,Maharashtra,NexaGold Garam Masala 100g,Spices,44,35.00,"1,540.00",Sep_2023
12-09-2023,Desai Provisions,Kirana,Ahmedabad,Gujarat,NexaGold Multigrain Atta 5kg,Atta,2,350.00,700.00,Sep_2023
25-09-2023,Pawar General Store,Kirana,Vadodara,Gujarat,NexaGold Moong Dal 1kg,Dal,14,130.00,"1,820.00",Sep_2023
23-09-2023,Mehta Kirana,Kirana,Vadodara,Gujarat,NexaGold Turmeric Powder 200g,Spices,49,40.00,"1,960.00",Sep_2023
16-09-2023,Big Bazaar Vadodara,Supermarket,Vadodara,Gujarat,NexaGold Sunflower Oil 1L,Edible Oil,38,120.00,"4,560.00",Sep_2023
06-09-2023,Mishra Provisions,Kirana,Pune,Maharashtra,NexaFresh Mixed Fruit 1L,Beverages,22,192.00,"4,224.00",Sep_2023
28-09-2023,Pawar General Store,Kirana,Aurangabad,Maharashtra,NexaGold Chana Dal 1kg,Dal,15,150.00,"2,250.00",Sep_2023
16-09-2023,Desai Provisions,Kirana,Vadodara,Gujarat,NexaGold Red Chilli Powder 200g,Spices,13,60.00,780.00,Sep_2023
13-09-2023,Patel Kirana,Kirana,Kolhapur,Maharashtra,NexaGold Groundnut Oil 1L,Edible Oil,41,180.00,"7,380.00",Sep_2023
27-09-2023,Reliance Fresh Wakad,Supermarket,Aurangabad,Maharashtra,NexaGold Chana Dal 1kg,Dal,18,150.00,"2,700.00",Sep_2023
07-09-2023,Pandey Store,Kirana,Aurangabad,Maharashtra,NexaGold Groundnut Oil 1L,Edible Oil,47,180.00,"8,460.00",Sep_2023
24-09-2023,Apte Traders,Kirana,Nashik,Maharashtra,NexaCrunch Chips 100g,Snacks,25,20.00,500.00,Sep_2023
11-09-2023,Shah General Store,Kirana,Rajkot,Gujarat,NexaCare Shampoo 200ml,Personal Care,39,40.00,"1,560.00",Sep_2023
05-09-2023,Gupta Store,Kirana,Ahmedabad,Gujarat,NexaGold Wheat Atta 10kg,Atta,13,620.00,"8,060.00",Sep_2023
13-09-2023,Reliance Fresh Rajkot,Supermarket,Ahmedabad,Gujarat,NexaGold Multigrain Atta 5kg,Atta,34,350.00,"11,900.00",Sep_2023
26-09-2023,Desai Provisions,Kirana,Aurangabad,Maharashtra,NexaGold Turmeric Powder 200g,Spices,45,40.00,"1,800.00",Sep_2023
19-09-2023,Mehta Kirana,Kirana,Ahmedabad,Gujarat,NexaClean Floor Cleaner 1L,Household,41,90.00,"3,690.00",Sep_2023
17-09-2023,Reliance Fresh Wakad,Supermarket,Kolhapur,Maharashtra,NexaClean Dishwash 500ml,Household,21,85.00,"1,785.00",Sep_2023
17-09-2023,Gupta Store,Kirana,Surat,Gujarat,NexaCare Soap 100g,Personal Care,25,50.00,"1,250.00",Sep_2023
07-09-2023,Shinde Traders,Kirana,Pune,Maharashtra,NexaGold Multigrain Atta 5kg,Atta,39,350.00,"13,650.00",Sep_2023
26-09-2023,Khare Kirana,Kirana,Surat,Gujarat,NexaCare Soap 100g,Personal Care,50,50.00,"2,500.00",Sep_2023
23-09-2023,Patel Kirana,Kirana,Nashik,Maharashtra,NexaGold Moong Dal 1kg,Dal,28,130.00,"3,640.00",Sep_2023
03-09-2023,D-Mart Ahmedabad SG Highway,Supermarket,Ahmedabad,Gujarat,NexaFresh Mango Juice 1L,Beverages,15,110.00,"1,650.00",Sep_2023
23-09-2023,Bhosale Provisions,Kirana,Pune,Maharashtra,NexaFresh Mixed Fruit 1L,Beverages,33,192.00,"6,336.00",Sep_2023
25-09-2023,Yadav General Store,Kirana,Rajkot,Gujarat,NexaGold Wheat Atta 10kg,Atta,32,620.00,"19,840.00",Sep_2023
02-09-2023,D-Mart Ahmedabad SG Highway,Supermarket,Kolhapur,Maharashtra,NexaFresh Mixed Fruit 1L,Beverages,8,192.00,"1,536.00",Sep_2023
23-09-2023,Patel Kirana,Kirana,Vadodara,Gujarat,NexaFresh Mixed Fruit 1L,Beverages,39,192.00,"7,488.00",Sep_2023
15-09-2023,More Supermarket Viman Nagar,Supermarket,Nashik,Maharashtra,NexaGold Toor Dal 1kg,Dal,23,130.00,"2,990.00",Sep_2023
05-09-2023,D-Mart Hinjewadi,Supermarket,Pune,Maharashtra,NexaCrunch Mixture 200g,Snacks,44,80.00,"3,520.00",Sep_2023
08-09-2023,D-Mart Aundh,Supermarket,Surat,Gujarat,NexaFresh Mango Juice 1L,Beverages,20,110.00,"2,200.00",Sep_2023
18-09-2023,Rajput Provisions,Kirana,Solapur,Maharashtra,NexaFresh Mango Juice 1L,Beverages,6,110.00,660.00,Sep_2023
04-09-2023,Reliance Fresh Wakad,Supermarket,Aurangabad,Maharashtra,NexaClean Dishwash 500ml,Household,2,85.00,170.00,Sep_2023
19-09-2023,Patel Kirana,Kirana,Aurangabad,Maharashtra,NexaGold Garam Masala 100g,Spices,26,35.00,910.00,Sep_2023
08-09-2023,Patel Kirana,Kirana,Rajkot,Gujarat,NexaCrunch Chips 100g,Snacks,49,20.00,980.00,Sep_2023
28-09-2023,Reliance Fresh Rajkot,Supermarket,Aurangabad,Maharashtra,NexaGold Wheat Atta 10kg,Atta,42,620.00,"26,040.00",Sep_2023
03-09-2023,Reliance Fresh Baner,Supermarket,Kolhapur,Maharashtra,NexaClean Dishwash 500ml,Household,25,85.00,"2,125.00",Sep_2023
06-09-2023,Nair Kirana,Kirana,Pune,Maharashtra,NexaCrunch Mixture 200g,Snacks,10,80.00,800.00,Sep_2023
